idItem,Autor,Data_traducao,Versao_Uniclass,versao_secclas,code_tabela,tabela_id,nivel_item,Group,Subgroup,Section,Object,code_item,title_item,titulo_SECClasS,review,descricao_SECClasS,especialidade,keywords
31030,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,30,22,,,FI_30_22,Data set (DS),Conjunto de dados (DS),false,,Genérico,
31031,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,30,40,,,FI_30_40,Information exchange file (IE),Arquivo de troca de informações (IE),false,,Genérico,
31032,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,30,70,,,FI_30_70,Room data sheet (RD),Folha de dados da sala (RD),false,,Genérico,
31033,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,30,80,,,FI_30_80,Schedule of accommodation (SA),Cronograma de hospedagem (SA),false,,Genérico,
31034,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,1,40,,,,FI_40,Design,Projeto,false,,Genérico,
31035,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,40,10,,,FI_40_10,Calculations (CA),Cálculos (CA),false,,Genérico,
31036,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,40,78,,,FI_40_78,Scope of works (SW),Âmbito das obras (SW),false,,Genérico,
31037,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,40,80,,,FI_40_80,Specification (SP),Especificação (SP),false,,Genérico,
31038,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,1,50,,,,FI_50,Financial,Financeiro,false,,Genérico,
31039,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,50,10,,,FI_50_10,Bill of quantities (BQ),Lista de quantidades (BQ),false,,Genérico,
31040,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,50,15,,,FI_50_15,Cost plan (CP),Plano de custo (CP),false,,Genérico,
31041,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,50,27,,,FI_50_27,Estimate (ES),Estimativa (ES),false,,Genérico,
31042,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,50,40,,,FI_50_40,Invoice (IV),Fatura (IV),false,,Genérico,
31043,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,50,69,,,FI_50_69,Quotation (QN),Cotação (QN),false,,Genérico,
31044,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,1,60,,,,FI_60,Graphical,Gráfico,false,,Genérico,
31045,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,5,,,FI_60_05,Animation file (AF),Arquivo de animação (AF),false,,Genérico,
31046,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,15,,,FI_60_15,Clash rendition (CR),Clash rendition (?),false,,Genérico,
31047,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,17,,,FI_60_17,Combined model (CM),Modelo combinado (CM),false,,Genérico,
31048,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,20,,,FI_60_20,Drawing (DG),Desenho (DG),false,,Genérico,
31049,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,25,,,FI_60_25,Drawing rendition (DR),Renderização de desenho (DR),false,,Genérico,
31050,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,40,,,FI_60_40,Image (IM),Imagem (IM),false,,Genérico,
31051,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,50,,,FI_60_50,Model rendition (MR),Renderização de modelo (MR),false,,Genérico,
31052,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,53,,,FI_60_53,Model – three-dimensional (M3),Modelo - tridimensional (M3),false,,Genérico,
31053,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,55,,,FI_60_55,Model – two-dimensional (M2),Modelo - bidimensional (M2),false,,Genérico,
31054,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,60,,,FI_60_60,Photograph (PH),Fotografia (PH),false,,Genérico,
31055,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,76,,,FI_60_76,Schematic (SC),Diagrama (SC),false,,Genérico,
31056,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,80,,,FI_60_80,Sketch (SK),Rascunho,false,,Genérico,
31057,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,60,95,,,FI_60_95,Visualization (VS),Visualização (VS),false,,Genérico,
31058,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,1,70,,,,FI_70,Official guidance,Orientação oficial,false,,Genérico,
31059,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,70,65,,,FI_70_65,Protocol (PZ),Protocolo (PZ),false,,Genérico,
31060,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,70,72,,,FI_70_72,Regulation (RN),Regulamento (RN),false,,Genérico,
31061,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,70,85,,,FI_70_85,Standard (SD),Padrão (SD),false,,Genérico,
31062,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,1,80,,,,FI_80,Project planning,Planeamento de projeto,false,,Genérico,
31063,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,80,50,,,FI_80_50,Method statement (MS),Declaração do método (MS),false,,Genérico,
31064,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,80,60,,,FI_80_60,Policy (PY),Política (PY),false,,Genérico,
31065,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,80,63,,,FI_80_63,Procedure (PC),Procedimento (PC),false,,Genérico,
31066,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,80,65,,,FI_80_65,Programme (PR),Programa (PR),false,,Genérico,
31067,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,80,85,,,FI_80_85,Strategy (SY),Estratégia (SY),false,,Genérico,
31068,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,1,90,,,,FI_90,Record information,Registro de informação,false,,Genérico,
31069,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,13,,,FI_90_13,Certificate (CE),Certificado (CE),false,,Genérico,
31070,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,15,,,FI_90_15,Chart (CH),Gráfico (CH),false,,Genérico,
31071,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,21,,,FI_90_21,Data sheet (DT),Folha de dados (DT),false,,Genérico,
31072,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,23,,,FI_90_23,Diary entry (DE),Entrada no anuário (DE),false,,Genérico,
31073,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,24,,,FI_90_24,Directory (DY),Anuário,false,,Genérico,
31074,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,30,,,FI_90_30,Form (FM),Formulário (FM),false,,Genérico,
31075,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,35,,,FI_90_35,Guide (GU),Guia (GU),false,,Genérico,
31076,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,37,,,FI_90_37,Health and safety (HS),Saúde e segurança (HS),false,,Genérico,
31077,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,45,,,FI_90_45,List (LI),Lista (LI),false,,Genérico,
31078,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,47,,,FI_90_47,Log (LG),Autenticação,false,,Genérico,
31079,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,50,,,FI_90_50,Manual (MA),Manual (MA),false,,Genérico,
31080,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,52,,,FI_90_52,Matrix (MX),Matriz (MX),false,,Genérico,
31081,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,60,,,FI_90_60,Permit (PT),Autorização (PT),false,,Genérico,
31082,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,64,,,FI_90_64,Plan (PL),Plano (PL),false,,Genérico,
31083,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,66,,,FI_90_66,Process workflow (PW),Fluxo de trabalho do processo (PW),false,,Genérico,
31084,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,70,,,FI_90_70,Register (RG),Registo (RG),false,,Genérico,
31085,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,72,,,FI_90_72,Report (RP),Relatório (RP),false,,Genérico,
31086,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,75,,,FI_90_75,Schedule or table (SH),Cronograma ou tabela (SH),false,,Genérico,
31087,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,80,,,FI_90_80,Snagging list (SN),Snagging list (?),false,,Genérico,
31088,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,83,,,FI_90_83,Study (ST),Estudo (ST),false,,Genérico,
31089,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,85,,,FI_90_85,Survey (SU),Pesquisa (SU),false,,Genérico,
31090,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,86,,,FI_90_86,Technology file (TF),Arquivo de tecnologia (TF),false,,Genérico,
31091,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,87,,,FI_90_87,Test result (TR),Resultado do teste (TR),false,,Genérico,
31092,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,88,,,FI_90_88,Template (TE),Modelo (TE),false,,Genérico,
31093,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,90,,,FI_90_90,Training record (TG),Registro de treino (TG),false,,Genérico,
31094,SECClasS,2021-06-25T00:00:00.000+00:00,1.4,1,Formas de informação,,2,90,94,,,FI_90_94,Valuation (VL),Avaliação (VL),false,,Genérico,
