idItem,Autor,Data_traducao,Versao_Uniclass,versao_secclas,code_tabela,tabela_id,nivel_item,Group,Subgroup,Section,Object,code_item,title_item,titulo_SECClasS,review,descricao_SECClasS,especialidade,keywords
6063,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,65,15,Ss_15_30_65_15,Close-fit plastics pipe lining systems,Sistemas de revestimento de tubos de plástico com ajuste perfeito (?),true,Para revisão.,Facility Management,
6064,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,65,17,Ss_15_30_65_17,Continuous plastics pipe lining systems,Sistemas de revestimento contínuos de tubos de plástico,true,Para revisão.,Facility Management,
6065,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,65,20,Ss_15_30_65_20,Cured in place lining systems,Sistemas de revestimento curados no local,true,Para revisão.,Facility Management,
6066,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,65,65,Ss_15_30_65_65,Preformed lining systems,Sistemas de revestimento pré-formado,true,Para revisão.,Facility Management,
6067,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,65,72,Ss_15_30_65_72,Rigidly anchored plastics inner layer (RAPL) lining systems,Sistemas de revestimento com camada interna de plástico rigidamente ancorado (RAPL),true,Para revisão.,Facility Management,
6068,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,65,80,Ss_15_30_65_80,Spray lining systems,Sistemas de revestimento de spray,true,Para revisão.,Facility Management,
6069,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,65,81,Ss_15_30_65_81,Spirally wound plastics pipe lining systems,Sistemas de revestimento de tubo de plástico enrolado de perfil espiral,true,Para revisão.,Facility Management,
6070,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,30,90,,Ss_15_30_90,Timber repair and renovation systems,Sistemas de reparação e renovação de madeira,true,Para revisão.,Facility Management,
6071,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,90,82,Ss_15_30_90_82,Timber end lap repair systems,Sistemas de reparo de juntas de madeira (?),true,Para revisão.,Facility Management,
6072,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,90,84,Ss_15_30_90_84,Timber joint strengthening systems,Sistemas de reforço de juntas de madeira,true,Para revisão.,Facility Management,
6073,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,90,86,Ss_15_30_90_86,Timber section repair external splice systems,Sistemas de reforço externo com prefil de madeira,true,Para revisão.,Facility Management,
6074,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,90,88,Ss_15_30_90_88,Timber section repair internal reinforcement systems,Sistemas de reforço interno com prefil de madeira,true,Para revisão.,Facility Management,
6075,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,90,90,Ss_15_30_90_90,Timber section strengthening external reinforcement systems,Sistemas de reforço externo com prefil de madeira reforçado,true,Para revisão.,Facility Management,
6076,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,30,90,92,Ss_15_30_90_92,Timber section strengthening internal reinforcement systems,Sistemas de reforço externo com prefil de madeira reforçado,true,Para revisão.,Facility Management,
6077,Grupo Casais/TopBIM,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,2,15,95,,,Ss_15_95,Temporary works systems,Sistemas de trabalho temporário,true,Para revisão.,Estruturas,
6078,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,15,,Ss_15_95_15,Temporary preparatory works systems,Sistemas de trabalho preparatório temporário,true,Para revisão.,Estruturas,
6079,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,15,10,Ss_15_95_15_10,Borehole systems,Sistemas de sondagem,true,Para revisão.,Estruturas,
6080,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,17,,Ss_15_95_17,Temporary protection systems,Sistemas de proteção temporária,true,Para revisão.,Estruturas,
6081,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,17,90,Ss_15_95_17_90,Temporary backfill systems,Sistemas de aterro temporário,true,Para revisão.,Estruturas,
6082,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,20,,Ss_15_95_20,Temporary whole entity structural works systems,Sistemas temporários de obras estruturais,true,Para revisão.,Estruturas,
6083,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,20,30,Ss_15_95_20_30,Flying shores systems,Sistema de escoramento entre edifícios,true,Para revisão.,Estruturas,
6084,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,20,32,Ss_15_95_20_32,Framed retention structure systems,Sistemas de escoramento porticados,true,Para revisão.,Estruturas,
6085,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,20,70,Ss_15_95_20_70,Raking shores systems,Sistemas de escoras inclinadas (?),true,Para revisão.,Estruturas,
6086,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,20,72,Ss_15_95_20_72,Retention structure systems,Sistemas de estrutura de retenção,true,Para revisão.,Estruturas,
6087,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,20,75,Ss_15_95_20_75,Scaffold retention structure systems,Sistemas de estrutura de andaimes de retenção,true,Para revisão.,Estruturas,
6088,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,20,87,Ss_15_95_20_87,Thrust pit systems,Sistemas de poço axial (?),true,Para revisão.,Estruturas,
6089,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,25,,Ss_15_95_25,Temporary wall and barrier works systems,Sistemas temporários de paredes e barreiras,true,Para revisão.,Estruturas,
6090,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,30,,Ss_15_95_30,"Temporary roof, floor and paving works systems","Sistemas temporários de cobertura, piso e pavimento",true,Para revisão.,Estruturas,
6091,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,32,,Ss_15_95_32,Temporary water and land management systems,Sistemas temporários de gestão de água e terra,true,Para revisão.,Estruturas,
6092,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,32,85,Ss_15_95_32_85,Sedimentation ponds,Lagos de sedimentação,true,Para revisão.,Paisagismo,
6093,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,35,,Ss_15_95_35,"Temporary fixed access, tunnel, shaft, vessel and tower works systems","Sistemas temporários de acesso a túneis poços, valas e torres",true,Para revisão.,Paisagismo,
6094,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,40,,Ss_15_95_40,"Temporary signage and fittings, furnishings and equipment (FF&E) works systems","Sistemas de sinalização, acessórios , mobiliário e equipamento (FF&E) temporários",true,Para revisão.,Paisagismo,
6095,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,45,,Ss_15_95_45,Temporary flora and fauna systems,Sistemas temporários de flora e fauna,true,Para revisão.,Paisagismo,
6096,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,45,42,Ss_15_95_45_42,Intercropping systems,Sistemas de interplantação (?),true,Para revisão.,Paisagismo,
6097,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,45,85,Ss_15_95_45_85,Spoil heap temporary crop systems,Sistemas de cultivo temporário,true,Para revisão.,Paisagismo,
6098,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,45,90,Ss_15_95_45_90,Topsoil heap temporary crop systems,Sistemas de cultivo temporário de solo superficial,true,Para revisão.,Paisagismo,
6099,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,55,,Ss_15_95_55,Temporary piped supply works systems,Sistemas de abastecimento canalizado temporários,false,,Genérico,
6100,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,55,90,Ss_15_95_55_90,Tunnelling compressed air systems,Sistemas de ar comprimido para escavação de túneis,false,,Genérico,
6101,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,60,,Ss_15_95_60,"Temporary heating, cooling and refrigeration works systems","Sistemas de aquecimento, arrefecimento e refrigeração temporários",false,,Genérico,
6102,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,65,,Ss_15_95_65,Temporary ventilation and air conditioning works systems,Sistemas de ventilação e ar condicionado temporários,false,,Genérico,
6103,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,70,,Ss_15_95_70,Temporary electrical works systems,Sistemas de obras elétricas temporárias,false,,Genérico,
6104,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,75,,Ss_15_95_75,"Temporary communications, security, safety, control and protection works systems","Sistemas de comunicações, segurança, controlo e obras de proteção temporários",false,,Genérico,
6105,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,80,,Ss_15_95_80,Temporary pavement works systems,Sistemas de obras de pavimento rodoviário temporário,false,,Genérico,
6106,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,80,2,Ss_15_95_80_02,Temporary access road systems,Sistemas de estradas de acesso temporário,false,,Genérico,
6107,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,15,95,80,72,Ss_15_95_80_72,Temporary roadwork systems,Sistemas de obras rodoviárias temporárias,false,,Genérico,
6108,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,85,,Ss_15_95_85,Temporary process engineering works systems,Sistemas de obras de engenharia temporárias,false,,Genérico,
6109,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,15,95,90,,Ss_15_95_90,Temporary soft facility management works services,Serviços de gestão de instalações flexíveis temporárias,false,,Genérico,
6110,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,1,20,,,,Ss_20,Structural systems,Sistemas estruturais,true,Para revisão.,Estruturas,
6111,Grupo Casais/TopBIM,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,2,20,5,,,Ss_20_05,Substructure systems,Sistemas de sub-estrutura,true,Para revisão.,Estruturas,
6112,Grupo Casais/TopBIM,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,20,5,15,,Ss_20_05_15,Concrete foundation systems,Sistemas de fundação de betão,true,Para revisão.,Estruturas,
6113,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,20,5,15,65,Ss_20_05_15_65,Precast concrete pad and strip foundation systems,Pilecap de betão armado e sistemas de viga de fundação,true,Para revisão.,Estruturas,
6114,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,20,5,15,70,Ss_20_05_15_70,Reinforced concrete pad and strip foundation systems,Sistemas de blocos de betão armado e fundações contínuas / corridas,true,Para revisão.,Estruturas,
6115,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,20,5,15,71,Ss_20_05_15_71,Reinforced concrete pilecap and ground beam foundation systems,Sistemas de viga de fundação,true,Para revisão.,Estruturas,
6116,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,20,5,15,72,Ss_20_05_15_72,Reinforced concrete raft foundation systems,Sistemas de ensoleiramento geral de betão armado (?),true,Para revisão.,Estruturas,
6117,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,20,5,15,80,Ss_20_05_15_80,Steel ground beam foundation systems,Sistemas de viga fundação de aço,true,Para revisão.,Estruturas,
6118,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,20,5,15,90,Ss_20_05_15_90,Unreinforced concrete foundation systems for cast-in products,Sistemas de fundação de betão não reforçado para produtos fundidos,true,Para revisão.,Estruturas,
6119,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,20,5,15,91,Ss_20_05_15_91,Unreinforced concrete pad and strip foundation systems,Sistemas de fundação de betão não reforçado e sistemas de de viga de fundação,true,Para revisão.,Estruturas,
6120,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,20,5,15,92,Ss_20_05_15_92,Unreinforced concrete trench fill foundation systems,Sistemas de fundaçãode betão não reforçado para preenchimento de valas,true,Para revisão.,Estruturas,
6121,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,3,20,5,50,,Ss_20_05_50,Minor concrete substructure systems,Sistemas de sub-estrutura de betão,true,Para revisão.,Estruturas,
6122,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,20,5,50,15,Ss_20_05_50_15,Concrete haunching systems,Sistemas de betão de apoio (?),true,Para revisão.,Estruturas,
6123,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,20,5,50,65,Ss_20_05_50_65,Precast concrete foundation and plinth systems,Sistemas de fundação e sapata de betão pré-moldado,true,Para revisão.,Estruturas,
6124,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,20,5,50,70,Ss_20_05_50_70,Reinforced concrete base or foundation systems,Sistemas de fundação de betão armado,true,Para revisão.,Estruturas,
6125,SECClasS,2021-06-25T00:00:00.000+00:00,1.21,1,Sistemas,,4,20,5,50,92,Ss_20_05_50_92,Unreinforced concrete foundation with cast-in products systems,Sistemas de fundação e produtos de betão não reforçado moldados no local,true,Para revisão.,Estruturas,
